Date,CDX.NA.HY,CDX.NA.IG,SPOT,VALUE,Vol,EQU
05/23/2012,93.229,118.541,0.7329,0.831225,22.33,1318.86
05/22/2012,93.244,118.687,0.7571,0.8448625,22.48,1316.63
05/21/2012,93.16,118.206,0.7427,0.832025,22.01,1315.99
05/18/2012,91.803,124.125,0.7476,0.828725,25.1,1295.22
05/17/2012,91.902,123.75,0.7301,0.8202875,24.49,1304.86
05/16/2012,92.56,119.207,0.7414,0.838925,22.27,1324.8
05/15/2012,93.15,117.583,0.7287,0.8339125,21.97,1330.66
05/14/2012,93.765,115.0,0.7096,0.8251375,21.87,1338.35
05/11/2012,94.777,108.832,0.7464,0.85035,19.89,1353.39
05/10/2012,95.125,103.25,0.7579,0.861375,18.83,1357.99
05/09/2012,94.847,103.25,0.7547,0.8422625,20.08,1354.58
05/08/2012,95.615,101.124,0.7612,0.848825,19.05,1363.72
05/07/2012,95.888,100.498,0.7772,0.8606,18.94,1369.58
05/04/2012,96.075,99.25,0.7837,0.863225,19.16,1369.1
05/03/2012,96.443,96.561,0.8221,0.8853875,17.56,1391.57
05/02/2012,96.764,94.541,0.8222,0.8865125,16.88,1402.31
05/01/2012,96.757,94.125,0.8286,0.894875,16.6,1405.82
04/30/2012,96.848,95.0,0.8079,0.877575,17.15,1397.91
04/27/2012,96.78,94.5,0.8255,0.886675,16.32,1403.36
04/26/2012,96.341,96.125,0.8223,0.8879875,16.24,1399.98
04/25/2012,95.809,98.0,0.8395,0.9100625,16.82,1390.69
04/24/2012,95.303,100.0,0.846,0.9064375,18.1,1371.97
04/23/2012,94.828,101.125,0.8171,0.8869,18.97,1366.94
04/20/2012,94.934,100.125,0.8429,0.9012125,17.44,1378.53
04/19/2012,94.807,100.25,0.8432,0.90375,18.36,1376.92
04/18/2012,94.933,99.699,0.8417,0.90705,18.64,1385.14
04/17/2012,95.372,98.75,0.8562,0.9181,18.46,1390.78
04/16/2012,94.884,101.875,0.8451,0.91025,19.55,1369.57
04/13/2012,94.872,101.853,0.8484,0.9096125,19.55,1370.26
04/12/2012,96.148,97.032,0.8904,0.9478125,17.2,1387.57
04/11/2012,94.874,102.25,0.8808,0.94435,20.02,1368.71
04/10/2012,94.833,104.495,0.8504,0.9219875,20.39,1358.59
04/09/2012,95.3,102.0,0.9082,0.963775,18.81,1382.2
04/05/2012,96.069,97.209,1.0064,1.0285625,16.7,1398.08
04/04/2012,96.56,93.0,1.0387,1.0467375,16.44,1398.96
04/03/2012,96.886,90.75,1.1146,1.0923,15.66,1413.38
04/02/2012,97.109,90.5,1.008,1.0200625,15.64,1419.04
03/30/2012,96.881,91.538,1.0386,1.0337375,15.5,1408.47
03/29/2012,96.866,93.092,1.0129,1.019825,15.48,1403.28
03/28/2012,97.247,91.125,1.0333,1.0377,15.47,1405.54
03/27/2012,97.614,89.75,1.0152,1.0184125,15.59,1412.52
03/26/2012,98.772,89.0,1.079,1.0577125,14.26,1416.51
03/23/2012,98.364,91.5,1.0822,1.0567,14.82,1397.11
03/22/2012,98.162,90.87,1.1196,1.0814125,15.57,1392.79
03/21/2012,98.856,87.263,1.1375,1.0905625,15.13,1402.9
03/20/2012,98.867,87.999,1.1949,1.1292875,15.58,1405.52
03/19/2012,98.967,85.708,1.1947,1.1283875,15.04,1409.75
03/16/2012,98.343,89.0,1.1142,1.0844375,14.47,1404.17
03/15/2012,97.982,90.281,1.0876,1.0812125,15.42,1402.6
03/14/2012,97.951,90.889,1.0957,1.0921,15.31,1394.28
03/13/2012,98.1,91.812,0.9833,1.0136125,14.8,1395.95
03/12/2012,97.123,95.5,0.9072,0.9636,15.64,1371.09
03/09/2012,97.021,96.0,0.8943,0.9590875,17.11,1370.87
03/08/2012,97.209,96.0,0.8798,0.9455375,17.95,1365.91
03/07/2012,96.64,97.5,0.8493,0.9292875,19.07,1352.63
03/06/2012,96.497,98.0,0.8205,0.902075,20.87,1343.36
03/05/2012,97.424,95.5,0.8702,0.9373375,18.05,1364.34
03/02/2012,97.945,94.25,0.8365,0.911275,17.29,1369.63
03/01/2012,98.365,93.25,0.8878,0.9406,17.26,1374.09
02/29/2012,97.99,94.5,0.859,0.9221875,18.43,1365.68
02/28/2012,98.323,94.0,0.843,0.9093,17.96,1372.18
02/27/2012,98.177,95.75,0.8446,0.900375,18.19,1367.59
02/24/2012,98.115,96.25,0.8894,0.93145,17.31,1365.74
02/23/2012,98.119,96.75,0.8878,0.9368125,16.8,1363.46
02/22/2012,96.927,98.063,0.8588,0.9369,18.19,1357.66
02/21/2012,97.167,97.875,0.9074,0.958725,18.19,1362.21
02/17/2012,97.167,99.0,0.8604,0.9321375,17.78,1361.23
02/16/2012,97.171,99.125,0.8556,0.924825,19.22,1358.04
02/15/2012,96.328,101.5,0.788,0.8865625,21.14,1343.23
02/14/2012,97.0,98.75,0.8154,0.9022875,19.54,1350.5
02/13/2012,97.456,97.0,0.8347,0.9190375,19.04,1351.77
02/10/2012,97.026,99.0,0.8203,0.9160125,20.79,1342.64
02/09/2012,97.379,97.375,0.8525,0.9273375,18.63,1351.95
02/08/2012,97.969,94.771,0.83,0.902075,18.16,1349.96
02/07/2012,98.345,95.375,0.8108,0.893775,17.65,1347.05
02/06/2012,98.5,95.25,0.7549,0.85885,17.76,1344.33
02/03/2012,98.75,94.75,0.7677,0.864775,17.1,1344.9
02/02/2012,97.854,99.521,0.7075,0.8220125,17.98,1325.54
02/01/2012,97.61,100.625,0.7218,0.824,18.55,1324.09
01/31/2012,97.367,101.5,0.7045,0.8081,19.44,1312.41
01/30/2012,97.148,102.855,0.7363,0.8232125,19.4,1313.01
01/27/2012,97.593,101.0,0.749,0.840875,18.53,1316.33
01/26/2012,97.5,101.75,0.7713,0.8559875,18.57,1318.43
01/25/2012,97.528,102.25,0.7924,0.8871,18.31,1326.05
01/24/2012,96.75,103.833,0.8961,0.9190625,18.91,1314.66
01/23/2012,96.863,103.5,0.9058,0.9156625,18.67,1316.0
01/20/2012,96.263,106.75,0.8863,0.9094125,18.28,1315.38
01/19/2012,95.936,108.75,0.8572,0.8875,19.87,1314.5
01/18/2012,95.52,110.25,0.804,0.8528,20.89,1308.04
01/17/2012,94.528,113.75,0.7831,0.8321,22.2,1293.67
01/13/2012,93.898,116.625,0.7896,0.8371625,20.91,1289.09
01/12/2012,94.312,115.0,0.8315,0.8639875,20.47,1295.5
01/11/2012,94.146,116.5,0.8187,0.8567625,21.05,1292.48
01/10/2012,94.0,116.625,0.8525,0.8883625,20.69,1292.08
01/09/2012,93.498,119.916,0.8444,0.8868,21.07,1280.7
01/06/2012,93.57,120.5,0.8541,0.8941125,20.63,1277.81
01/05/2012,93.719,120.459,0.8814,0.9100375,21.48,1281.06
01/04/2012,94.052,119.25,0.8782,0.9034125,22.22,1277.3
01/03/2012,93.656,118.5,0.8782,0.88965,22.97,1277.06
12/30/2011,92.963,120.75,0.8318,0.8530125,23.4,1257.61
12/29/2011,92.958,120.5,0.8798,0.8787375,22.65,1263.02
12/28/2011,92.638,122.375,0.9087,0.8852625,23.52,1249.64
12/27/2011,92.898,121.0,0.9666,0.9333875,21.91,1265.43
12/23/2011,92.366,122.5,0.9763,0.93565,20.73,1265.33
12/22/2011,92.313,122.25,0.9151,0.901975,21.16,1254.0
12/21/2011,91.988,125.0,0.9167,0.906675,21.43,1243.72
12/20/2011,91.688,127.25,0.8556,0.88055,23.22,1241.31
12/19/2011,90.234,133.0,0.8088,0.8247875,24.92,1205.35
12/16/2011,90.531,132.75,0.7992,0.8314,24.29,1219.66
12/15/2011,90.732,130.25,0.8524,0.8642125,25.11,1215.75
12/14/2011,90.881,130.35,0.8492,0.8622625,26.04,1211.82
12/13/2011,91.378,128.0,0.8508,0.8806625,25.41,1225.73
12/12/2011,91.525,126.35,0.8605,0.89335,25.67,1236.47
12/09/2011,92.359,123.0,0.8911,0.911725,26.38,1255.19
12/08/2011,91.611,126.25,0.838,0.8753375,30.59,1234.35
12/07/2011,93.234,120.5,0.8895,0.907475,28.67,1261.01
12/06/2011,92.75,122.75,0.9442,0.9421625,28.13,1258.47
12/05/2011,92.405,123.584,0.9361,0.9275375,27.84,1257.08
12/02/2011,91.946,126.25,0.9135,0.9186625,27.52,1244.28
12/01/2011,91.604,127.0,0.9649,0.941425,27.41,1244.58
11/30/2011,91.517,128.25,0.952,0.9341875,27.8,1246.96
11/29/2011,89.292,140.75,0.9263,0.905425,30.64,1195.19
11/28/2011,89.417,141.5,0.9247,0.8989,32.13,1192.55
11/25/2011,87.52,148.0,0.9311,0.90725,34.47,1158.67
11/23/2011,87.812,146.624,0.8782,0.8699375,33.98,1161.79
11/22/2011,88.689,141.25,0.8704,0.88,31.97,1188.04
11/21/2011,89.062,141.25,0.8963,0.8969375,32.91,1192.98
11/18/2011,89.997,136.5,0.9222,0.927775,32.0,1215.65
11/17/2011,89.948,137.084,0.8611,0.8988875,34.51,1216.13
11/16/2011,90.521,135.375,0.874,0.90125,33.51,1236.91
11/15/2011,91.084,132.959,0.9031,0.9156625,31.22,1257.81
11/14/2011,91.429,130.125,0.9031,0.9146,31.13,1251.78
